Type,Time,Data
PPG_GRN,1476920.291121,7922.0
EDA,1476920.3251493,0.28672298789024353
TEMP1,1476920.325442,33.729000091552734
PPG_RED,1476920.2909167,126008.0
PPG_IR,1476920.2908146,177180.0
EDA,1476920.3253082,0.2868649959564209
PPG_RED,1476920.2910053,125985.0
PPG_IR,1476920.3242298,177233.0
PPG_GRN,1476920.2911874,7892.0
PPG_RED,1476920.3243857,125992.0
PPG_GRN,1476920.3247683,7903.0
PPG_IR,1476920.3243157,177199.0
PPG_RED,1476920.3244471,125983.0
PPG_GRN,1476920.3249179,7887.0
PPG_IR,1476920.3910518,177155.0
TEMP1,1476920.3919839,33.7760009765625
EDA,1476920.3919061,0.28700700402259827
PPG_GRN,1476920.3916447,7867.0
PPG_IR,1476920.3911371,177184.0
PPG_RED,1476920.3914674,125991.0
PPG_GRN,1476920.3917252,7873.0
PPG_RED,1476920.3915574,126002.0
PPG_IR,1476920.391269,177209.0
PPG_GRN,1476920.3918245,7890.0
PPG_RED,1476920.493077,126019.0
PPG_IR,1476920.4927306,177262.0
PPG_RED,1476920.4932228,126036.0
EDA,1476920.4937058,0.28714799880981445
PPG_IR,1476920.4929187,177275.0
PPG_GRN,1476920.4933749,7892.0
EDA,1476920.4939448,0.28732600808143616
PPG_GRN,1476920.4935424,7907.0
TEMP1,1476920.7247061,33.797000885009766
PPG_RED,1476920.7243143,126044.0
PPG_GRN,1476920.7244324,7938.0
EDA,1476920.7246076,0.2874920070171356
EDA,1476920.7246497,0.2876339852809906
PPG_RED,1476920.7243918,126041.0
PPG_IR,1476920.7241771,177362.0
EDA,1476920.7585038,0.2878119945526123
TEMP1,1476920.7585683,33.73500061035156
PPG_IR,1476920.7242333,177442.0
PPG_GRN,1476920.7245147,7966.0
PPG_IR,1476920.7242718,177328.0
PPG_RED,1476920.7583292,125960.0
PPG_IR,1476920.7581819,176978.0
PPG_GRN,1476920.7245583,7951.0
PPG_IR,1476920.7582797,176808.0
EDA,1476920.8247112,0.2880150079727173
TEMP1,1476920.8248807,33.77899932861328
PPG_RED,1476920.7583709,125924.0
PPG_RED,1476920.8243644,125906.0
PPG_IR,1476920.8241786,176669.0
PPG_GRN,1476920.758414,7906.0
EDA,1476920.8247876,0.2881689965724945
PPG_RED,1476920.8244202,125877.0
PPG_IR,1476920.8242528,176612.0
PPG_RED,1476920.8244698,125877.0
PPG_IR,1476920.8243061,176533.0
PPG_GRN,1476920.7584562,7840.0
PPG_RED,1476920.9248703,125872.0
EDA,1476920.9251816,0.288347989320755
PPG_IR,1476920.9247015,176525.0
PPG_GRN,1476920.824527,7774.0
PPG_RED,1476920.9249434,125888.0
PPG_IR,1476920.9247921,176502.0
PPG_GRN,1476920.8245837,7733.0
PPG_GRN,1476920.8246358,7705.0
PPG_GRN,1476920.9250182,7672.0
PPG_GRN,1476920.9250968,7681.0
TEMP1,1476921.0245137,33.83300018310547
EDA,1476921.0243565,0.28855100274086
PPG_IR,1476921.0238533,176505.0
PPG_GRN,1476921.0240961,7677.0
PPG_RED,1476921.0239857,125881.0
EDA,1476921.0244333,0.2887659966945648
PPG_IR,1476921.0239076,176486.0
PPG_RED,1476921.0240246,125896.0
PPG_IR,1476921.0239441,176473.0
PPG_RED,1476921.0240577,125891.0
EDA,1476921.1248749,0.28893399238586426
TEMP1,1476921.1250505,33.7859992980957
PPG_RED,1476921.1242636,125909.0
PPG_GRN,1476921.0242181,7677.0
PPG_RED,1476921.1243563,125933.0
PPG_IR,1476921.1240617,176538.0
PPG_GRN,1476921.0242841,7663.0
PPG_IR,1476921.124128,176596.0
PPG_GRN,1476921.1245809,7691.0
PPG_GRN,1476921.1247285,7711.0
PPG_RED,1476921.3247013,125979.0
EDA,1476921.325134,0.28911399841308594
PPG_IR,1476921.3244913,176663.0
PPG_GRN,1476921.3249223,7732.0
TEMP1,1476921.3253012,33.69499969482422
PPG_IR,1476921.3245672,176724.0
PPG_GRN,1476921.3249921,7772.0
PPG_RED,1476921.3247898,125981.0
PPG_GRN,1476921.3250562,7800.0
PPG_IR,1476921.3246307,176827.0
EDA,1476921.3252095,0.28922200202941895
PPG_GRN,1476921.3274613,7838.0
PPG_IR,1476921.3271873,176901.0
PPG_GRN,1476921.3275301,7860.0
EDA,1476921.3276001,0.2894740104675293
PPG_RED,1476921.3248518,126025.0
PPG_IR,1476921.3272552,176990.0
PPG_RED,1476921.3273245,126055.0
TEMP1,1476921.4266445,33.832000732421875
PPG_GRN,1476921.4256364,7896.0
PPG_IR,1476921.4246221,177095.0
EDA,1476921.4262079,0.28967800736427307
PPG_RED,1476921.3273958,126105.0
PPG_IR,1476921.4247729,177169.0
EDA,1476921.4263721,0.2898229956626892
PPG_GRN,1476921.4258065,7930.0
PPG_RED,1476921.4250774,126137.0
PPG_IR,1476921.4248805,177247.0
PPG_GRN,1476921.4260004,7966.0
PPG_RED,1476921.4252593,126152.0
PPG_IR,1476921.5243709,177116.0
EDA,1476921.5252157,0.2899799942970276

PPG_GRN,1476921.5249115,7966.0
PPG_RED,1476921.4254574,126195.0
PPG_IR,1476921.5244734,176724.0
PPG_RED,1476921.5245925,126156.0
PPG_GRN,1476921.5250782,7915.0
PPG_RED,1476921.5247987,126093.0
PPG_RED,1476921.7238221,126047.0
EDA,1476921.7241175,0.29016101360321045
PPG_IR,1476921.7236834,176536.0
TEMP1,1476921.7242247,33.7760009765625
PPG_GRN,1476921.7239486,7836.0
EDA,1476921.7241658,0.2903060019016266
PPG_RED,1476921.7238667,126018.0
PPG_IR,1476921.7237363,176408.0
PPG_RED,1476921.7239036,126004.0
PPG_RED,1476921.7581196,126005.0
PPG_IR,1476921.7237769,176317.0
PPG_GRN,1476921.7240012,7783.0
EDA,1476921.7583142,0.29046300053596497
PPG_IR,1476921.7580228,176219.0
PPG_RED,1476921.7581661,125986.0
PPG_GRN,1476921.7240529,7730.0
PPG_IR,1476921.7580724,176174.0
PPG_GRN,1476921.7582134,7687.0
PPG_GRN,1476921.7582626,7650.0
PPG_RED,1476921.8242543,126003.0
EDA,1476921.824535,0.2906450033187866
PPG_IR,1476921.8240264,176187.0
TEMP1,1476921.8246636,33.797000885009766
PPG_IR,1476921.8241528,176185.0
PPG_IR,1476921.8242,176138.0
PPG_GRN,1476921.8243911,7650.0
PPG_GRN,1476921.8244401,7650.0
EDA,1476921.8245847,0.290802001953125
PPG_GRN,1476921.8244825,7614.0
PPG_RED,1476921.8243041,126008.0
TEMP1,1476921.9244208,33.9119987487793
PPG_GRN,1476921.9242635,7642.0
PPG_RED,1476921.8243443,126006.0
PPG_IR,1476921.92404,176204.0
PPG_RED,1476921.9241166,126002.0
PPG_GRN,1476921.9243069,7665.0
