Type,Time,Data
PPG_RED,529368.7434167,134000.0
EDA,529368.743752,5.73376989364624
PPG_IR,529368.7430369,190979.0
PPG_IR,529368.7431528,190763.0
PPG_GRN,529368.813129,9384.0
EDA,529368.8134214,5.73376989364624
PPG_GRN,529368.8132394,9309.0
EDA,529368.8135658,5.729030132293701
PPG_GRN,529368.8133235,9279.0
PPG_IR,529368.8127279,190584.0
PPG_RED,529368.8130115,133903.0
PPG_RED,529368.8130653,133864.0
PPG_IR,529368.8128268,190456.0
PPG_IR,529368.8128698,190399.0
EDA,529368.9090746,5.7243428230285645
PPG_GRN,529368.9089281,9254.0
PPG_IR,529368.9085045,190425.0
TEMP1,529368.9091661,38.13800048828125
PPG_GRN,529368.9089988,9251.0
PPG_RED,529368.9087205,133875.0
PPG_RED,529368.908831,133866.0
TEMP1,529368.9767043,38.13100051879883
PPG_GRN,529368.9761304,9241.0
PPG_RED,529368.975805,133838.0
PPG_IR,529368.9754168,190414.0
PPG_RED,529368.9759353,133848.0
PPG_IR,529368.9755198,190456.0
PPG_RED,529368.9760289,133861.0
PPG_IR,529368.975612,190536.0
EDA,529368.9764542,5.7243428230285645
PPG_GRN,529368.9762481,9249.0
EDA,529368.9765676,5.7149481773376465
PPG_GRN,529368.9763285,9278.0
PPG_RED,529369.1757548,133879.0
EDA,529369.1763675,5.7149481773376465
PPG_IR,529369.1753791,190613.0
PPG_GRN,529369.1760872,9316.0
TEMP1,529369.1764977,38.09199905395508
PPG_GRN,529369.1762462,9322.0
PPG_IR,529369.1755759,190682.0
PPG_RED,529369.1758838,133878.0
PPG_GRN,529369.210226,9362.0
PPG_RED,529369.2099848,133912.0
EDA,529369.2105201,5.7149481773376465
PPG_GRN,529369.2103497,9408.0
PPG_IR,529369.2097365,190790.0
EDA,529369.2106111,5.7149481773376465
PPG_GRN,529369.2104293,9437.0
PPG_RED,529369.2100665,133944.0
PPG_IR,529369.2098243,190895.0
PPG_RED,529369.2101393,133936.0
PPG_IR,529369.2099019,190964.0
EDA,529369.3099151,5.738471984863281
PPG_RED,529369.3090245,133958.0TEEDA,529369.3100743,5.738471984863281
PPG_IR,529369.3087223,191PPG_GRN,529369.3097097,9522.0
1196.0
PPG_RED,529369.4091815,134038.0
PPG_IR,529369.4086801,191251.0
3281
PPG_GRN,529369.409726,9528.0
TEMP1,529369.4104611,38.138999938964844
PPG_RED,529369.4094706,134068.0
PPG_GRN,529369.4099855,9568.0
PPG_IR,529369.4089507,191296.0
PPG_IR,529369.5418222,191349.0
PPG_RED,529369.5420585,134075.0
EDA,529369.5424997,5.7149481773376465
PPG_GRN,529369.5422698,9596.0
EDA,529369.5425822,5.7149481773376465
PPG_GRN,529369.5423466,9591.0
PPG_GRN,529369.542416,9627.0
TEMP1,529369.5427273,37.98899841308594
PPG_IR,529369.541915,191409.0
PPG_IR,529369.5419844,191501.0
PPG_RED,529369.5421309,134075.0
PPG_RED,529369.5421956,134096.0
PPG_RED,529369.642296,134114.0
PPG_GRN,529369.6425712,9661.0
PPG_GRN,529369.6427333,9670.0
PPG_GRN,529369.6428167,9655.0
EDA,529369.6429004,5.7149481773376465
EDA,529369.6429729,5.7149481773376465
TEMP1,529369.6430655,38.066001892089844
PPG_IR,529369.6419437,191565.0
PPG_IR,529369.6420396,191633.0
PPG_IR,529369.642202,191582.0
PPG_RED,529369.6423913,134141.0
PPG_RED,529369.6424768,134141.0
EDA,529369.7426916,5.7149481773376465
PPG_RED,529369.7421346,134090.0
PPG_IR,529369.741808,191356.0
PPG_RED,529369.7422652,134040.0
PPG_GRN,529369.7424011,9594.0
PPG_IR,529369.7419843,191095.0
PPG_GRN,529369.7425661,9531.0
