Type,Time,Data
PPG_GRN,513611.7210114,8098.0
EDA,513611.7212762,0.40642300248146057
PPG_GRN,513611.7211074,8089.0

PPG_IR,513611.7206787,195730.0
PPG_RED,513611.7207654,121259.0
PPG_GRN,513611.7211827,8093.0
PPG_IR,513611.7556483,195699.0
EDA,513611.7563814,0.40654200315475464
PPG_RED,513611.7208449,121225.0
TEMP1,513611.7566921,36.691001892089844
PPG_IR,513611.7557319,195761.0
EDA,513611.7565236,0.4066599905490875
PPG_RED,513611.7209356,121240.0
PPG_GRN,513611.7561187,8077.0
PPG_GRN,513611.7562188,8084.0
PPG_RED,513611.7558197,121211.0
PPG_RED,513611.7559329,121234.0
61328
PPG_GRN,513611.7876963,8102.0
PPG_IR,513611.7871785,195786.0
EDA,513611.7878598,0.4067789912223816
PPG_IR,513611.787252,195785.0
PPG_RED,513611.787388,121252.0
PPG_GRN,513611.7877604,8103.0
PPG_RED,513611.7875193,121249.0
PPG_IR,513611.7873123,195774.0
PPG_RED,513611.787599,121236.0
PPG_GRN,513611.7878006,8087.0
EDA,513611.9136918,0.40694499015808105
EDA,513611.9137868,0.4071120023727417
PPG_RED,513611.9133265,121256.0
PPG_IR,513611.9131008,195819.0
PPG_RED,513611.9134031,121258.0
PPG_IR,513611.913245,195869.0
PPG_GRN,513611.9134824,8087.0
PPG_GRN,513611.9135736,8115.0
TEMP1,513611.9139207,36.56700134277344
PPG_IR,513612.2215772,195908.0
EDA,513612.2228602,0.40727800130844116
TEMP1,513612.2231504,36.6349983215332
PPG_GRN,513612.2224096,8121.0
PPG_GRN,513612.222476,8126.0
PPG_RED,513612.2219388,121284.0
TEMP1,513612.2232351,36.55799865722656
PPG_RED,513612.2220006,121282.0
PPG_IR,513612.2216216,195973.0
PPG_RED,513612.2220573,121300.0
PPG_IR,513612.2216609,196004.0
PPG_GRN,513612.2226007,8134.0
PPG_IR,513612.2217031,196019.0
PPG_RED,513612.2221126,121311.0
PPG_RED,513612.2221723,121328.0
PPG_RED,513612.2222277,121310.0
PPG_GRN,513612.2226703,8118.0
PPG_RED,513612.2222853,121328.0
PPG_GRN,513612.2227371,8134.0
EDA,513612.2229165,0.40739700198173523
PPG_IR,513612.2217437,196066.0
TEMP1,513612.2578427,36.56100082397461
PPG_GRN,513612.2227761,8129.0
PPG_RED,513612.2223452,121344.0
EDA,513612.2229618,0.4075160026550293
EDA,513612.2230047,0.40761199593544006
PPG_RED,513612.2577136,121346.0
PPG_RED,513612.2593306,121351.0
PPG_GRN,513612.2228135,8133.0

PPG_IR,513612.2218353,196151.0
PPG_IR,513612.2218756,196174.0
PPG_IR,513612.2576203,196219.0
PPG_GRN,513612.257772,8137.0
PPG_IR,513612.2592823,196223.0
EDA,513612.2230601,0.40773099660873413
PPG_GRN,513612.259383,8143.0
EDA,513612.2594382,0.40794599056243896
PPG_GRN,513612.3874015,8135.0
PPG_IR,513612.3871899,196099.0
PPG_RED,513612.387309,121320.0
EDA,513612.387499,0.4080890119075775
PPG_IR,513612.387245,195918.0
PPG_GRN,513612.3874471,8114.0
PPG_RED,513612.387353,121279.0
PPG_RED,513612.4879059,121237.0
PPG_IR,513612.4877877,195821.0
EDA,513612.4881413,0.4081610143184662
PPG_RED,513612.4879454,121236.0
TEMP1,513612.4882375,36.59700012207031
PPG_IR,513612.4878309,195782.0
PPG_GRN,513612.4880186,8088.0
EDA,513612.4881849,0.40827998518943787
PPG_GRN,513612.4880589,8085.0
PPG_IR,513612.4878669,195748.0
PPG_RED,513612.4879789,121252.0
PPG_GRN,513612.4880958,8091.0
PPG_GRN,513612.7207388,8089.0
PPG_RED,513612.7206227,121238.0
PPG_GRN,513612.7207812,8092.0
TEMP1,513612.7209248,36.577999114990234
EDA,513612.7208667,0.40852001309394836
PPG_IR,513612.7204933,195763.0
PPG_IR,513612.720542,195819.0
PPG_RED,513612.7206612,121246.0
PPG_IR,513612.7205801,195831.0
PPG_RED,513612.7206969,121265.0
EDA,513612.7549975,0.40852001309394836
TEMP1,513612.7550915,36.534000396728516
PPG_GRN,513612.7208179,8108.0
PPG_GRN,513612.754915,8105.0
PPG_RED,513612.7548392,121239.0
PPG_GRN,513612.7549564,8094.0
PPG_IR,513612.7547621,195818.0
PPG_RED,513612.754876,121253.0
EDA,513612.7550394,0.4086869955062866
PPG_IR,513612.7548011,195822.0
PPG_RED,513612.7867433,121274.0
EDA,513612.7869706,0.40885499119758606
PPG_IR,513612.7866244,195889.0
PPG_RED,513612.7867803,121282.0
PPG_RED,513612.7868132,121276.0
TEMP1,513612.7870502,36.51499938964844
PPG_GRN,513612.7868524,8110.0
PPG_IR,513612.7866647,195925.0
PPG_GRN,513612.7868926,8119.0
PPG_IR,513612.786702,195967.0
PPG_GRN,513612.7869279,8120.0
EDA,513612.8869832,0.4090229868888855
PPG_GRN,513612.8868944,8123.0
EDA,513612.8870263,0.40916699171066284
PPG_IR,513612.8867251,195991.0
PPG_GRN,513612.8869366,8132.0
PPG_IR,513612.8867719,196046.0
PPG_RED,513612.8868148,121286.0
PPG_RED,513612.8868538,121310.0
PPG_GRN,513612.9873674,8129.0
PPG_RED,513612.9872082,121308.0
PPG_IR,513612.9870316,196080.0
PPG_IR,513612.9870945,196104.0
PPG_GRN,513612.9874234,8129.0
EDA,513612.9875355,0.4092870056629181
PPG_RED,513612.9872616,121313.0
PPG_RED,513612.9873112,121336.0
TEMP1,513612.9876141,36.435001373291016
PPG_IR,513612.9871508,196137.0
PPG_GRN,513612.9874742,8129.0
PPG_RED,513613.086814,121329.0
PPG_IR,513613.0867162,196168.0
PPG_RED,513613.086857,121314.0
PPG_GRN,513613.0868998,8137.0
TEMP1,513613.0871128,36.47200012207031
PPG_GRN,513613.0869443,8128.0
PPG_IR,513613.0867687,196165.0
EDA,513613.086995,0.40943101048469543
EDA,513613.0870502,0.4095759987831116
TEMP1,513613.2209313,36.558998107910156
PPG_RED,513613.2204632,121295.0
PPG_IR,513613.2202595,195998.0
PPG_GRN,513613.2206482,8124.0
